res
"208801042,11"
"36836305,45"
"33866528,43"
"103516939,49"
"160738065,15"
"47583298,36"
"103152404,30"
"46428327,50"
"101762811,4"
"39171837,51"
"35629365,35"
"9668558,37"
"160791090,45"
"212475996,19"
"35878743,11"
"156113400,50"
"38019537,30"
"137764443,35"
"101121904,35"
"42964158,55"
"6283063,35"
"24638114,35"
"48847229,45"
"19420440,35"
"38150704,36"
"212365068,55"
"213093326,51"
"213193510,21"
"94906883,40"
"26995824,55"
"72386480,55"
"210054594,50"
"139656315,20"
"213370570,41"
"43218235,45"
"99700901,45"
"57644322,35"
"171389702,42"
"106310996,21"
"196114117,51"
"179181485,15"
"13291055,36"
"1956645,31"
"38606235,45"
"197780440,37"
"213220306,27"
"213539568,25"
"198874248,13"
"41427817,20"
"199836860,30"
"212823293,55"
"22244224,8"
"9123050,12"
"23357427,54"
"34217027,20"
"47231548,55"
"99631337,45"
"211761166,20"
"70681171,18"
"214717959,45"
"136826647,55"
"29749196,36"
"140426100,31"
"25319428,53"
"68481552,55"
"213656497,15"
"138267776,21"
"191527869,39"
"49710343,25"
"10222667,41"
"189161360,45"
"64160185,15"
"212534162,25"
"23799073,50"
"212543820,41"
"213188599,21"
"55499957,56"
"196455137,25"
"12897773,50"
"165310883,40"
"212548358,49"
"211192085,20"
"55669550,33"
"214731450,46"
"194148065,56"
"9438990,40"
"99559073,55"
"212834052,21"
"129272023,12"
"183723173,5"
"115572916,10"
"203418988,49"
"98340511,45"
"213155386,16"
"94198386,15"
"26427299,23"
"213092662,42"
"58620781,36"
"191635552,18"
"46176874,35"
"59429151,58"
"179932202,23"
"63619596,45"
"24401287,31"
"66763957,15"
"111272395,10"
"212453210,54"
"146699300,12"
"168911508,45"
"41937713,38"
"25477131,40"
"63452585,41"
"61054782,41"
"139538306,45"
"33002370,5"
"13010336,42"
"52717731,16"
"152009317,10"
"73216712,21"
"41746340,47"
"62309495,40"
"16773448,37"
"80644597,55"
"24553614,35"
"193384931,55"
"28834753,19"
"188081696,23"
"48985127,51"
"3470369,37"
"189130720,10"
"213174820,36"
"163403656,35"
"154468586,10"
"212890965,45"
"48072458,36"
"26367942,3"
"89946353,58"
"75911552,41"
"145657092,15"
"6668271,32"
"67853178,49"
"185249804,47"
"21086659,46"
"213070472,31"
"213533757,55"
"38733828,15"
"17690145,13"
"14540144,41"
"53670940,35"
"100197562,56"
"51165979,36"
"27651313,36"
"203990163,39"
"48234426,33"
"214172657,13"
"111679289,35"
"11221794,15"
"6659491,45"
"207237072,45"
"213198715,40"
"9068571,30"
"2014012,15"
"183034633,40"
"176320204,45"
"168875310,45"
"11112043,20"
"213206074,15"
"129963249,59"
"24243791,52"
"28690060,36"
"196118367,30"
"154798455,55"
"2002247,50"
"196788378,55"
"83626515,35"
"35605119,25"
"40180196,40"
"51241586,27"
"213159475,15"
"27492930,5"
"166417702,23"
"33085864,7"
"178668334,45"
"153814947,55"
"81825234,52"
"8895707,37"
"213005535,26"
"21809737,56"
"14844186,38"
"99481370,55"
"197721831,31"
"211880629,5"
"104416888,52"
"212906023,14"
"195883497,5"
"214022357,22"
"23780317,6"
"109045029,11"
"6071463,42"
"17824481,20"
"45683836,45"
"20425164,30"
"212729267,30"
"52555994,35"
"14886545,12"
"193476382,34"
"74067675,50"
"10848962,27"
"207543397,45"
"5627041,36"
"213413443,55"
"154848387,55"
"54394752,51"
"213798484,15"
"9738955,32"
"10661012,41"
"21687845,15"
"212537328,50"
"17738134,32"
"150795857,15"
"213092608,49"
"44835475,30"
"183456225,35"
"201711291,20"
"211165477,3"
